TimeSeconds,RPM,SpeedMPH,Gear,CommandedGear,AppliedGear,GearRatio,FaultGate
4.36,3524.56052522316,49.4213879086096,2,2,2,1.45,0
4.37,3528.3522996041,49.4900243086203,2,2,2,1.45,0
4.38,3532.2393467754,49.5585727970503,2,2,2,1.45,0
4.39,3536.21322230982,49.6270374781567,2,2,2,1.45,0
4.4,3540.23736724267,49.6954401234763,2,2,2,1.45,0
4.41,3544.29007760139,49.7637936625792,2,2,2,1.45,0
4.42,3548.35844112868,49.8321057924145,2,2,2,1.45,0
4.43,3552.43476295639,49.900381104843,2,2,2,1.45,0
4.44,3556.5144509826,49.9686223452292,2,2,2,1.45,0
4.45,3560.59476154008,50.0368311589569,2,2,2,1.45,0
4.46,3564.67405383046,50.1050085351312,2,2,2,1.45,0
4.47,3568.75134600292,50.1731550707528,2,2,2,1.45,0
4.48,3572.82605043665,50.2412711282431,2,2,2,1.45,0
4.49,3576.89781566598,50.3093569295051,2,2,2,1.45,0
4.5,3580.96643186303,50.3774126121632,2,2,2,1.45,0
4.51,3585.0317742516,50.4454382632314,2,2,2,1.45,0
4.52,3589.09376918824,50.5134339392946,2,2,2,1.45,0
4.53,3593.15237380578,50.581399678619,2,2,2,1.45,0
4.54,3597.20756378181,50.6493355084294,2,2,2,1.45,0
4.55,3601.25755927481,50.7172413752398,2,2,2,1.45,0
4.56,3605.28021063542,50.7851139664603,2,2,2,1.45,0
4.57,3609.27815307577,50.8529463835097,2,2,2,1.45,0
4.58,3613.25920319434,50.9207341201059,2,2,2,1.45,0
4.59,3617.22807032998,50.9884744828116,2,2,2,1.45,0
4.6,3621.18759624265,51.0561658676565,2,2,2,1.45,0
4.61,3625.13949906742,51.1238073260588,2,2,2,1.45,0
4.62,3629.08482014591,51.1913983041301,2,2,2,1.45,0
4.63,3633.02419267519,51.2589384859528,2,2,2,1.45,0
4.64,3636.95800341104,51.3264276992545,2,2,2,1.45,0
4.65,3640.88649011597,51.3938658585698,2,2,2,1.45,0
4.66,3644.80980035741,51.4612529309485,2,2,2,1.45,0
4.67,3648.72802702983,51.5285889152408,2,2,2,1.45,0
4.68,3652.64122984226,51.595873829568,2,2,2,1.45,0
4.69,3656.54944833252,51.6631077037347,2,2,2,1.45,0
4.7,3660.45270975967,51.7302905746279,2,2,2,1.45,0
4.71,3664.35103389632,51.7974224834234,2,2,2,1.45,0
4.72,3668.24443594224,51.8645034738878,2,2,2,1.45,0
4.73,3672.13292829803,51.9315335913449,2,2,2,1.45,0
4.74,3676.01652164614,51.9985128820457,2,2,2,1.45,0
4.75,3679.89522561069,52.0654413927844,2,2,2,1.45,0
4.76,3683.76904916051,52.1323191706633,2,2,2,1.45,0
4.77,3687.63800085589,52.1991462629497,2,2,2,1.45,0
4.78,3691.50208899958,52.2659227169876,2,2,2,1.45,0
4.79,3695.36132172956,52.3326485801441,2,2,2,1.45,0
4.8,3699.21570707589,52.3993238997764,2,2,2,1.45,0
4.81,3703.06525299578,52.4659487232116,2,2,2,1.45,0
4.82,3706.90996739513,52.5325230977341,2,2,2,1.45,0
4.83,3710.74985814186,52.5990470705779,2,2,2,1.45,0
4.84,3714.58493307411,52.6655206889225,2,2,2,1.45,0
4.85,3718.41520000538,52.7319439998896,2,2,2,1.45,0
4.86,3722.24066672765,52.7983170505415,2,2,2,1.45,0
4.87,3726.06134101343,52.8646398878802,2,2,2,1.45,0
4.88,3729.87723061694,52.9309125588467,2,2,2,1.45,0
4.89,3733.68834327492,52.9971351103206,2,2,2,1.45,0
4.9,3737.49468670716,53.0633075891205,2,2,2,1.45,0
4.91,3741.29626861681,53.1294300420032,2,2,2,1.45,0
4.92,3745.0930966906,53.1955025156641,2,2,2,1.45,0
4.93,3748.885178599,53.2615250567374,2,2,2,1.45,0
4.94,3752.67252199635,53.3274977117957,2,2,2,1.45,0
4.95,3756.45513452091,53.3934205273507,2,2,2,1.45,0
4.96,3760.23302379498,53.4592935498528,2,2,2,1.45,0
4.97,3764.00619742491,53.5251168256914,2,2,2,1.45,0
4.98,3767.7746630012,53.5908904011951,2,2,2,1.45,0
4.99,3771.5384280985,53.6566143226317,2,2,2,1.45,0
5,3775.2975002757,53.7222886362082,3,3,3,1,0
5.01,3621.09842964794,53.8697053051319,3,3,3,1,0
5.02,3496.58596134594,53.9974918504331,3,3,3,1,0
5.03,3395.08922039695,54.1099820892996,3,3,3,1,0
5.04,3312.29897408789,54.2103203972982,3,3,3,1,0
5.05,3244.21065192871,54.301249103918,3,3,3,1,0
5.06,3187.84038363374,54.3847722113556,3,3,3,1,0
5.07,3140.96410423108,54.4623867715944,3,3,3,1,0
5.08,3101.83084099016,54.5352349901856,3,3,3,1,0
5.09,3069.12756106544,54.6041629777664,3,3,3,1,0
5.1,3042.12428507065,54.6696789450706,3,3,3,1,0
5.11,3020.3570684441,54.7320644509906,3,3,3,1,0
5.12,3002.85445895215,54.7919137021451,3,3,3,1,0
5.13,2988.72648373582,54.84976896296,3,3,3,1,0
5.14,2977.43235751433,54.9060049258848,3,3,3,1,0
5.15,2968.50056652061,54.9609305045104,3,3,3,1,0
5.16,2961.4690631612,55.0147967225205,3,3,3,1,0
5.17,2956.1099869417,55.0677341862868,3,3,3,1,0
5.18,2952.14678699026,55.1198940627862,3,3,3,1,0
5.19,2949.28416620321,55.171432846829,3,3,3,1,0
5.2,2947.29182827257,55.2224721841144,3,3,3,1,0
5.21,2945.98924554487,55.2731071760689,3,3,3,1,0
5.22,2945.23432042945,55.3234125162729,3,3,3,1,0
5.23,2944.91166312612,55.373455680207,3,3,3,1,0
5.24,2944.92558446501,55.4233047506388,3,3,3,1,0
5.25,2945.20870728863,55.47299274252,3,3,3,1,0
5.26,2945.70747391403,55.5225453106233,3,3,3,1,0
5.27,2946.37903838863,55.5719829693219,3,3,3,1,0
5.28,2947.18908633451,55.6213221433727,3,3,3,1,0
5.29,2948.11011110176,55.6705759973415,3,3,3,1,0
5.3,2949.12004648357,55.7197550925137,3,3,3,1,0
5.31,2950.20117947588,55.7688679086152,3,3,3,1,0
5.32,2951.33928391496,55.817921259107,3,3,3,1,0
5.33,2952.52292893407,55.8669206223811,3,3,3,1,0
5.34,2953.74292618218,55.9158704062948,3,3,3,1,0
5.35,2954.99188744453,55.9647741597282,3,3,3,1,0
5.36,2956.26387027221,56.0136347419524,3,3,3,1,0
5.37,2957.55409388202,56.0624544583408,3,3,3,1,0
5.38,2958.85871123783,56.1112351691909,3,3,3,1,0
5.39,2960.17462609852,56.1599783770391,3,3,3,1,0
5.4,2961.49934608919,56.2086852967546,3,3,3,1,0
5.41,2962.83086465307,56.257356911835,3,3,3,1,0
5.42,2964.16756617283,56.3059940196371,3,3,3,1,0
5.43,2965.50814968927,56.3545972677298,3,3,3,1,0
5.44,2966.85246520865,56.4031670121664,3,3,3,1,0
5.45,2968.24152356967,56.4516967261622,3,3,3,1,0
5.46,2969.69337199145,56.5001867473519,3,3,3,1,0
5.47,2971.19212869828,56.5486434863094,3,3,3,1,0
5.48,2972.72587009346,56.5970717561247,3,3,3,1,0
5.49,2974.28563914744,56.6454751727083,3,3,3,1,0
5.5,2975.86470405063,56.6938564540316,3,3,3,1,0
5.51,2977.4580032736,56.7422176441023,3,3,3,1,0
5.52,2979.06172974563,56.7905602807779,3,3,3,1,0
5.53,2980.67301902027,56.8388855216042,3,3,3,1,0
5.54,2982.28971526466,56.8871942382417,3,3,3,1,0
5.55,2983.91019554958,56.9354870873642,3,3,3,1,0
5.56,2985.53323785045,56.9837645639164,3,3,3,1,0
5.57,2987.15792184257,57.032027041139,3,3,3,1,0
5.58,2988.78355431416,57.080274800659,3,3,3,1,0
5.59,2990.40961306872,57.1285080551214,3,3,3,1,0
5.6,2992.03570471947,57.1767269652145,3,3,3,1,0
5.61,2993.66153292603,57.2249316524829,3,3,3,1,0
5.62,2995.28687448278,57.273122208973,3,3,3,1,0
5.63,2996.91156131298,57.3212987044957,3,3,3,1,0
5.64,2998.53546690638,57.3694611920965,3,3,3,1,0
5.65,3000.1584961011,57.4176097121769,3,3,3,1,0
5.66,3001.78057738302,57.4657442956001,3,3,3,1,0
5.67,3003.40165708112,57.5138649660322,3,3,3,1,0
5.68,3005.02169499069,57.5619717417069,3,3,3,1,0
5.69,3006.64066107253,57.6100646367571,3,3,3,1,0
5.7,3008.25853296284,57.6581436622186,3,3,3,1,0
5.71,3009.87529409438,57.706208826788,3,3,3,1,0
5.72,3011.49093227837,57.7542601373945,3,3,3,1,0
5.73,3013.10543863396,57.8022975996316,3,3,3,1,0
5.74,3014.7188067799,57.8503212180827,3,3,3,1,0
5.75,3016.331032224,57.8983309965679,3,3,3,1,0
5.76,3017.94211190185,57.9463269383292,3,3,3,1,0
5.77,3019.55204382834,57.9943090461718,3,3,3,1,0
5.78,3021.16082683421,58.0422773225695,3,3,3,1,0
5.79,3022.76846036686,58.0902317697458,3,3,3,1,0
5.8,3024.37494433984,58.1381723897342,3,3,3,1,0
5.81,3025.98027901886,58.1860991844238,3,3,3,1,0
5.82,3027.58344597435,58.2340123829567,3,3,3,1,0
5.83,3029.17998805791,58.2819128619504,3,3,3,1,0
5.84,3030.77045362739,58.3298002414686,3,3,3,1,0
5.85,3032.35599138666,58.3776740559335,3,3,3,1,0
5.86,3033.93748065768,58.4255339497973,3,3,3,1,0
5.87,3035.51559476258,58.4733796516492,3,3,3,1,0
5.88,3037.09084946491,58.5212109544261,3,3,3,1,0
5.89,3038.66363999744,58.5690277002865,3,3,3,1,0
5.9,3040.23426937016,58.6168297690479,3,3,3,1,0
5.91,3041.80297001576,58.664617069345,3,3,3,1,0
5.92,3043.36992034368,58.712389531869,3,3,3,1,0
5.93,3044.93525740274,58.7601471041954,3,3,3,1,0
5.94,3046.49908656911,58.8078897468279,3,3,3,1,0
5.95,3048.06148895973,58.855617430171,3,3,3,1,0
5.96,3049.62252710662,58.9033301322127,3,3,3,1,0
5.97,3051.18224930063,58.9510278367508,3,3,3,1,0
5.98,3052.74069291765,58.998710532035,3,3,3,1,0
5.99,3054.29788696591,59.0463782097268,3,3,3,1,0
6,3055.85385403732,59.0940308641028,3,3,3,1,0
6.01,3057.4086118026,59.1416684914444,3,3,3,1,0
6.02,3058.96217415696,59.1892910895702,3,3,3,1,0
6.03,3060.51455209844,59.2368986574772,3,3,3,1,0
6.04,3062.06575440111,59.2844911950664,3,3,3,1,0
6.05,3063.61578813149,59.3320687029316,3,3,3,1,0
6.06,3065.16465904452,59.3796311821984,3,3,3,1,0
6.07,3066.71237188737,59.4271786343996,3,3,3,1,0
6.08,3068.25893063255,59.4747110613806,3,3,3,1,0
6.09,3069.80433865686,59.5222284652258,3,3,3,1,0
6.1,3071.34859887867,59.5697308482033,3,3,3,1,0
6.11,3072.89171386345,59.6172182127214,3,3,3,1,0
6.12,3074.43368590469,59.6646905612957,3,3,3,1,0
6.13,3075.97451708612,59.7121478965238,3,3,3,1,0
6.14,3077.51420932954,59.7595902210656,3,3,3,1,0
6.15,3079.05276443151,59.8070175376286,3,3,3,1,0
6.16,3080.59018409159,59.8544298489562,3,3,3,1,0
6.17,3082.12646993406,59.9018271578192,3,3,3,1,0
6.18,3083.66162352459,59.9492094670084,3,3,3,1,0
6.19,3085.1956463831,59.99657677933,3,3,3,1,0
6.2,3086.72853999361,60.0439290976011,3,3,3,1,0
6.21,3088.29383013161,60.0912510998855,3,3,3,1,0
6.22,3089.91742084189,60.1385304144645,3,3,3,1,0
6.23,3091.58184727167,60.1857743659235,3,3,3,1,0
6.24,3093.27458529016,60.2329882174336,3,3,3,1,0
6.25,3094.98684629913,60.2801756637826,3,3,3,1,0
6.26,3096.71245920121,60.3273393009104,3,3,3,1,0
6.27,3098.44708853691,60.3744809542179,3,3,3,1,0
6.28,3100.18768706761,60.4216019084028,3,3,3,1,0
6.29,3101.9321121463,60.4687030685105,3,3,3,1,0
6.3,3103.67885666557,60.5157850728745,3,3,3,1,0
6.31,3105.42686024106,60.5628483723686,3,3,3,1,0
6.32,3107.17537662913,60.6098932860512,3,3,3,1,0
6.33,3108.92388058446,60.6569200402541,3,3,3,1,0
6.34,3110.6720023955,60.7039287960534,3,3,3,1,0
6.35,3112.41948185355,60.7509196685843,3,3,3,1,0
6.36,3114.16613587335,60.7978927406261,3,3,3,1,0
6.37,3115.91183570782,60.8448480721622,3,3,3,1,0
6.38,3117.65649090798,60.8917857071085,3,3,3,1,0
6.39,3119.40003802723,60.938705678052,3,3,3,1,0
6.4,3121.14243266367,60.9856080095887,3,3,3,1,0
6.41,3122.88364385216,61.0324927206753,3,3,3,1,0
6.42,3124.62365011075,61.079359826288,3,3,3,1,0
6.43,3126.36243665256,61.1262093385912,3,3,3,1,0
6.44,3128.09999341883,61.1730412677624,3,3,3,1,0
6.45,3129.83631369072,61.2198556225745,3,3,3,1,0
6.46,3131.5713931094,61.2666524108064,3,3,3,1,0
6.47,3133.30522898394,61.3134316395334,3,3,3,1,0
6.48,3135.03781980242,61.3601933153319,3,3,3,1,0
6.49,3136.76916488639,61.4069374444248,3,3,3,1,0
6.5,3138.4992641466,61.453664032783,3,3,3,1,0
6.51,3140.22811791034,61.5003730861987,3,3,3,1,0
6.52,3141.95572679914,61.5470646103362,3,3,3,1,0
6.53,3143.68209164241,61.593738610768,3,3,3,1,0
6.54,3145.40721341612,61.6403950930008,3,3,3,1,0
6.55,3147.13109319954,61.6870340624936,3,3,3,1,0
6.56,3148.85373214451,61.7336555246704,3,3,3,1,0
6.57,3150.57513145364,61.7802594849295,3,3,3,1,0
6.58,3152.29529236499,61.8268459486499,3,3,3,1,0
6.59,3154.01421614101,61.8734149211959,3,3,3,1,0
6.6,3155.73190406091,61.9199664079203,3,3,3,1,0
6.61,3157.44835741507,61.9665004141668,3,3,3,1,0
6.62,3159.16357750118,62.0130169452718,3,3,3,1,0
6.63,3160.87756562147,62.0595160065651,3,3,3,1,0
6.64,3162.59032308072,62.1059976033714,3,3,3,1,0
6.65,3164.30185118489,62.1524617410101,3,3,3,1,0
6.66,3166.01215124015,62.1989084247966,3,3,3,1,0
6.67,3167.72122455209,62.2453376600418,3,3,3,1,0
6.68,3169.42907242535,62.291749452053,3,3,3,1,0
6.69,3171.13569616315,62.3381438061334,3,3,3,1,0
6.7,3172.84109706713,62.3845207275828,3,3,3,1,0
6.71,3174.54527643709,62.4308802216974,3,3,3,1,0
6.72,3176.24823557096,62.4772222937698,3,3,3,1,0
6.73,3177.95036876061,62.5235468253194,3,3,3,1,0
6.74,3179.67103827074,62.5698480590208,3,3,3,1,0
6.75,3181.41443589719,62.6161255619619,3,3,3,1,0
6.76,3183.17283233844,62.6623824470296,3,3,3,1,0
6.77,3184.94101203992,62.7086208152092,3,3,3,1,0
6.78,3186.7154536638,62.7548420855055,3,3,3,1,0
6.79,3188.49377856185,62.8010472169651,3,3,3,1,0
6.8,3190.27437926696,62.8472368582246,3,3,3,1,0
6.81,3192.0561690555,62.8934114483204,3,3,3,1,0
6.82,3193.83841301594,62.9395712846873,3,3,3,1,0
6.83,3195.6206140322,62.9857165690515,3,3,3,1,0
6.84,3197.4024357907,63.031847438421,3,3,3,1,0
6.85,3199.18365076348,63.0779639860215,3,3,3,1,0
6.86,3200.96443940483,63.1240662852471,3,3,3,1,0
6.87,3202.74599852813,63.1701545405383,3,3,3,1,0
6.88,3204.52794072649,63.2162290150015,3,3,3,1,0
6.89,3206.30981139588,63.2622898929806,3,3,3,1,0
6.9,3208.09130181839,63.308337299914,3,3,3,1,0
6.91,3209.87220234484,63.3543713212397,3,3,3,1,0
6.92,3211.65237062958,63.4003920152215,3,3,3,1,0
6.93,3213.43171006898,63.4463994216559,3,3,3,1,0
6.94,3215.21015515974,63.4923935677834,3,3,3,1,0
6.95,3216.98766155235,63.5383744723051,3,3,3,1,0
6.96,3218.76419929111,63.5843421481118,3,3,3,1,0
6.97,3220.53974821827,63.6302966041401,3,3,3,1,0
6.98,3222.31429484802,63.676237846634,3,3,3,1,0
6.99,3224.08783023956,63.7221658800041,3,3,3,1,0
7,3225.86034854926,63.7680807074118,3,3,3,1,0
7.01,3227.6318460448,63.8139823311675,3,3,3,1,0
7.02,3229.40232043352,63.8598707530017,3,3,3,1,0
7.03,3231.17177040474,63.9057459742499,3,3,3,1,0
7.04,3232.94019531776,63.9516079959784,3,3,3,1,0
7.05,3234.70759498899,63.9974568190703,3,3,3,1,0
7.06,3236.4739695468,64.0432924442842,3,3,3,1,0
7.07,3238.2393193324,64.0891148722939,3,3,3,1,0
7.08,3240.00364483217,64.1349241037162,3,3,3,1,0
7.09,3241.76694663145,64.1807201391292,3,3,3,1,0
7.1,3243.52922538298,64.226502979085,3,3,3,1,0
7.11,3245.29048178525,64.2722726241188,3,3,3,1,0
7.12,3247.0507165678,64.3180290747545,3,3,3,1,0
7.13,3248.80993048109,64.3637723315089,3,3,3,1,0
7.14,3250.5681242896,64.4095023948945,3,3,3,1,0
7.15,3252.32529876707,64.4552192654214,3,3,3,1,0
7.16,3254.08145469332,64.5009229435987,3,3,3,1,0
7.17,3255.83659285198,64.5466134299352,3,3,3,1,0
7.18,3257.590714029,64.5922907249401,3,3,3,1,0
7.19,3259.34381901158,64.6379548291237,3,3,3,1,0
7.2,3261.09590858747,64.6836057429971,3,3,3,1,0
7.21,3262.8469835445,64.729243467073,3,3,3,1,0
7.22,3264.59704467022,64.7748680018655,3,3,3,1,0
7.23,3266.34609275168,64.8204793478901,3,3,3,1,0
7.24,3268.09412857527,64.8660775056643,3,3,3,1,0
7.25,3269.84115292661,64.9116624757069,3,3,3,1,0
7.26,3271.58716659048,64.9572342585386,3,3,3,1,0
7.27,3273.33217035078,65.0027928546819,3,3,3,1,0
7.28,3275.07616499048,65.0483382646608,3,3,3,1,0
7.29,3276.81915129162,65.0938704890014,3,3,3,1,0
7.3,3278.56113003525,65.1393895282314,3,3,3,1,0
7.31,3280.30210200147,65.1848953828801,3,3,3,1,0
7.32,3282.04206796942,65.2303880534789,3,3,3,1,0
7.33,3283.78102871723,65.2758675405608,3,3,3,1,0
7.34,3285.51898502206,65.3213338446606,3,3,3,1,0
7.35,3287.25593766011,65.3667869663148,3,3,3,1,0
7.36,3288.99188740656,65.4122269060619,3,3,3,1,0
7.37,3290.72683503564,65.4576536644421,3,3,3,1,0
7.38,3292.46095410389,65.5030671696125,3,3,3,1,0
7.39,3294.20582351856,65.5484625462718,3,3,3,1,0
7.4,3295.96605913754,65.5938377697104,3,3,3,1,0
7.41,3297.73613054459,65.6391950816952,3,3,3,1,0
7.42,3299.51237949228,65.6845359654209,3,3,3,1,0
7.43,3301.29238485642,65.7298614028323,3,3,3,1,0
7.44,3303.07454353076,65.7751720444421,3,3,3,1,0
7.45,3304.85779361378,65.8204683214907,3,3,3,1,0
7.46,3306.64143145462,65.8657505200746,3,3,3,1,0
7.47,3308.4249906624,65.9110188301672,3,3,3,1,0
7.48,3310.20816205039,65.9562733780546,3,3,3,1,0
7.49,3311.99074063928,66.0015142478066,3,3,3,1,0
7.5,3313.7725905571,66.046741495498,3,3,3,1,0
7.51,3315.55362178154,66.0919551586307,3,3,3,1,0
7.52,3317.33377472248,66.1371552623796,3,3,3,1,0
7.53,3319.11300999725,66.1823418237356,3,3,3,1,0
7.54,3320.89130164688,66.2275148542529,3,3,3,1,0
7.55,3322.66863263327,66.2726743618738,3,3,3,1,0
7.56,3324.44499184919,66.3178203521398,3,3,3,1,0
7.57,3326.22037213203,66.3629528289961,3,3,3,1,0
7.58,3327.99476894368,66.4080717953263,3,3,3,1,0
7.59,3329.7681794929,66.4531772533083,3,3,3,1,0
7.6,3331.54060215154,66.4982692046502,3,3,3,1,0
7.61,3333.31203606606,66.5433476507483,3,3,3,1,0
7.62,3335.08248089899,66.5884125927914,3,3,3,1,0
7.63,3336.85193665667,66.6334640318306,3,3,3,1,0
7.64,3338.62040357454,66.6785019688259,3,3,3,1,0
7.65,3340.38788204067,66.7235264046771,3,3,3,1,0
7.66,3342.15437254479,66.7685373402446,3,3,3,1,0
7.67,3343.91987564422,66.813534776363,3,3,3,1,0
7.68,3345.68439194124,66.8585187138502,3,3,3,1,0
7.69,3347.44792206789,66.9034891535138,3,3,3,1,0
7.7,3349.21046667589,66.9484460961552,3,3,3,1,0
7.71,3350.97202642983,66.9933895425719,3,3,3,1,0
7.72,3352.73260200271,67.0383194935601,3,3,3,1,0
7.73,3354.49219407287,67.0832359499151,3,3,3,1,0
7.74,3356.250803322,67.1281389124326,3,3,3,1,0
7.75,3358.00843043378,67.1730283819093,3,3,3,1,0
7.76,3359.76507609295,67.2179043591429,3,3,3,1,0
7.77,3361.52074098475,67.2627668449326,3,3,3,1,0
7.78,3363.2754257945,67.3076158400794,3,3,3,1,0
7.79,3365.0291312073,67.3524513453859,3,3,3,1,0
7.8,3366.78185790789,67.3972733616565,3,3,3,1,0
7.81,3368.53360658048,67.4420818896973,3,3,3,1,0
7.82,3370.28437790873,67.4868769303167,3,3,3,1,0
7.83,3372.03417257565,67.5316584843247,3,3,3,1,0
7.84,3373.78299126358,67.5764265525332,3,3,3,1,0
7.85,3375.53083465416,67.6211811357563,3,3,3,1,0
7.86,3377.27770342833,67.6659222348098,3,3,3,1,0
7.87,3379.0235982663,67.7106498505116,3,3,3,1,0
7.88,3380.76851984755,67.7553639836814,3,3,3,1,0
7.89,3382.51246885084,67.8000646351411,3,3,3,1,0
7.9,3384.2554459542,67.8447518057143,3,3,3,1,0
7.91,3385.9974518349,67.8894254962267,3,3,3,1,0
7.92,3387.73848716951,67.9340857075059,3,3,3,1,0
7.93,3389.47855263385,67.9787324403816,3,3,3,1,0
7.94,3391.21764890299,68.0233656956852,3,3,3,1,0
7.95,3392.9557766513,68.0679854742504,3,3,3,1,0
7.96,3394.6929365524,68.1125917769125,3,3,3,1,0
7.97,3396.42912927917,68.1571846045091,3,3,3,1,0
7.98,3398.16435550379,68.2017639578795,3,3,3,1,0
7.99,3399.89861589767,68.2463298378651,3,3,3,1,0
8,3401.63191113153,68.2908822453092,3,3,3,1,0
8.01,3403.36424187535,68.3354211810571,3,3,3,1,0
8.02,3405.09560879838,68.3799466459561,3,3,3,1,0
8.03,3406.82601256916,68.4244586408554,3,3,3,1,0
8.04,3408.55545385548,68.4689571666061,3,3,3,1,0
8.05,3410.28393332444,68.5134422240615,3,3,3,1,0
8.06,3412.01145164241,68.5579138140766,3,3,3,1,0
8.07,3413.73800947504,68.6023719375085,3,3,3,1,0
8.08,3415.46360748725,68.6468165952162,3,3,3,1,0
8.09,3417.18824634326,68.6912477880607,3,3,3,1,0
8.1,3418.91192670657,68.7356655169051,3,3,3,1,0
8.11,3420.63464923996,68.7800697826142,3,3,3,1,0
8.12,3422.35641460552,68.824460586055,3,3,3,1,0
8.13,3424.07722346459,68.8688379280962,3,3,3,1,0
8.14,3425.79707647783,68.9132018096088,3,3,3,1,0
8.15,3427.51597430519,68.9575522314654,3,3,3,1,0
8.16,3429.23391760589,69.0018891945409,3,3,3,1,0
8.17,3430.95090703846,69.046212699712,3,3,3,1,0
8.18,3432.66694326074,69.0905227478574,3,3,3,1,0
8.19,3434.38202692982,69.1348193398577,3,3,3,1,0
8.2,3436.09615870213,69.1791024765955,3,3,3,1,0
8.21,3437.80933923339,69.2233721589554,3,3,3,1,0
8.22,3439.5215691786,69.267628387824,3,3,3,1,0
8.23,3441.23284919207,69.3118711640897,3,3,3,1,0
8.24,3442.94317992742,69.3561004886431,3,3,3,1,0
8.25,3444.65256203757,69.4003163623766,3,3,3,1,0
8.26,3446.36099617474,69.4445187861845,3,3,3,1,0
8.27,3448.06848299045,69.4887077609634,3,3,3,1,0
8.28,3449.77502313553,69.5328832876114,3,3,3,1,0
8.29,3451.48061726014,69.577045367029,3,3,3,1,0
8.3,3453.1852660137,69.6211940001183,3,3,3,1,0
8.31,3454.88897004499,69.6653291877836,3,3,3,1,0
8.32,3456.59173000207,69.7094509309312,3,3,3,1,0
8.33,3458.29354653232,69.7535592304692,3,3,3,1,0
8.34,3459.99442028245,69.7976540873076,3,3,3,1,0
8.35,3461.69435189845,69.8417355023587,3,3,3,1,0
8.36,3463.39334202565,69.8858034765365,3,3,3,1,0
8.37,3465.0913913087,69.929858010757,3,3,3,1,0
8.38,3466.78850039155,69.9738991059383,3,3,3,1,0
8.39,3468.48466991748,70.0179267630002,3,3,3,1,0
8.4,3470.1799005291,70.0619409828647,3,3,3,1,0
8.41,3471.87419286832,70.1059417664558,3,3,3,1,0
8.42,3473.56754757638,70.1499291146992,3,3,3,1,0
8.43,3475.25996529385,70.1939030285228,3,3,3,1,0
8.44,3476.95144666063,70.2378635088564,3,3,3,1,0
8.45,3478.64199231592,70.2818105566318,3,3,3,1,0
8.46,3480.33160289828,70.3257441727826,3,3,3,1,0
8.47,3482.02027904557,70.3696643582446,3,3,3,1,0
8.48,3483.70802139499,70.4135711139554,3,3,3,1,0
8.49,3485.39483058308,70.4574644408547,3,3,3,1,0
8.5,3487.0807072457,70.501344339884,3,3,3,1,0
8.51,3488.76565201805,70.545210811987,3,3,3,1,0
8.52,3490.44966553464,70.589063858109,3,3,3,1,0
8.53,3492.13274842936,70.6329034791976,3,3,3,1,0
8.54,3493.81490133539,70.6767296762023,3,3,3,1,0
8.55,3495.49612488527,70.7205424500744,3,3,3,1,0
8.56,3497.17641971089,70.7643418017674,3,3,3,1,0
8.57,3498.85578644344,70.8081277322365,3,3,3,1,0
8.58,3500.53422571349,70.8519002424392,3,3,3,1,0
8.59,3502.21173815093,70.8956593333347,3,3,3,1,0
8.6,3503.888324385,70.9394050058842,3,3,3,1,0
8.61,3505.56398504429,70.9831372610509,3,3,3,1,0
8.62,3507.2387207567,71.0268560998,3,3,3,1,0
8.63,3508.91253214953,71.0705615230987,3,3,3,1,0
8.64,3510.58541984938,71.114253531916,3,3,3,1,0
8.65,3512.25738448223,71.157932127223,3,3,3,1,0
8.66,3513.92842667339,71.2015973099928,3,3,3,1,0
8.67,3515.59854704752,71.2452490812004,3,3,3,1,0
8.68,3517.26774622864,71.2888874418226,3,3,3,1,0
8.69,3518.93602484012,71.3325123928384,3,3,3,1,0
8.7,3520.60338350468,71.3761239352288,3,3,3,1,0
8.71,3522.2698228444,71.4197220699766,3,3,3,1,0
8.72,3523.9353434807,71.4633067980665,3,3,3,1,0
8.73,3525.59994603438,71.5068781204854,3,3,3,1,0
8.74,3527.26363112558,71.5504360382221,3,3,3,1,0
8.75,3528.92639937381,71.5939805522671,3,3,3,1,0
8.76,3530.58825139792,71.6375116636132,3,3,3,1,0
8.77,3532.24918781615,71.6810293732551,3,3,3,1,0
8.78,3533.90920924608,71.7245336821893,3,3,3,1,0
8.79,3535.56831630465,71.7680245914144,3,3,3,1,0
8.8,3537.22650960817,71.8115021019309,3,3,3,1,0
8.81,3538.88378977234,71.8549662147413,3,3,3,1,0
8.82,3540.54015741217,71.89841693085,3,3,3,1,0
8.83,3542.1956131421,71.9418542512635,3,3,3,1,0
8.84,3543.85015757589,71.9852781769901,3,3,3,1,0
8.85,3545.50379132669,72.0286887090403,3,3,3,1,0
8.86,3547.15651500701,72.0720858484261,3,3,3,1,0
8.87,3548.80832922875,72.115469596162,3,3,3,1,0
8.88,3550.45923460316,72.1588399532641,3,3,3,1,0
8.89,3552.10923174088,72.2021969207507,3,3,3,1,0
8.9,3553.7583212519,72.2455404996419,3,3,3,1,0
8.91,3555.40650374562,72.2888706909597,3,3,3,1,0
8.92,3557.05377983079,72.3321874957282,3,3,3,1,0
8.93,3558.7031340422,72.375489646449,3,3,3,1,0
8.94,3560.39631964079,72.4187592804739,3,3,3,1,0
8.95,3562.12756407894,72.4619985165944,3,3,3,1,0
8.96,3563.88123923706,72.5052137681887,3,3,3,1,0
8.97,3565.64799381456,72.5484088734253,3,3,3,1,0
