TimeSeconds,RPM,SpeedMPH,Gear,CommandedGear,AppliedGear,GearRatio,FaultGate
4.36,3524.56052522316,49.4213879086096,2,2,2,1.45,0
4.37,3528.3522996041,49.4900243086203,2,2,2,1.45,0
4.38,3532.2393467754,49.5585727970503,2,2,2,1.45,0
4.39,3536.21322230982,49.6270374781567,2,2,2,1.45,0
4.4,3540.23736724267,49.6954401234763,2,2,2,1.45,0
4.41,3544.29007760139,49.7637936625792,2,2,2,1.45,0
4.42,3548.35844112868,49.8321057924145,2,2,2,1.45,0
4.43,3552.43476295639,49.900381104843,2,2,2,1.45,0
4.44,3556.5144509826,49.9686223452292,2,2,2,1.45,0
4.45,3560.59476154008,50.0368311589569,2,2,2,1.45,0
4.46,3564.67405383046,50.1050085351312,2,2,2,1.45,0
4.47,3568.75134600292,50.1731550707528,2,2,2,1.45,0
4.48,3572.82605043665,50.2412711282431,2,2,2,1.45,0
4.49,3576.89781566598,50.3093569295051,2,2,2,1.45,0
4.5,3580.96643186303,50.3774126121632,2,2,2,1.45,0
4.51,3585.0317742516,50.4454382632314,2,2,2,1.45,0
4.52,3589.09376918824,50.5134339392946,2,2,2,1.45,0
4.53,3593.15237380578,50.581399678619,2,2,2,1.45,0
4.54,3597.20756378181,50.6493355084294,2,2,2,1.45,0
4.55,3601.25755927481,50.7172413752398,2,2,2,1.45,0
4.56,3605.28021063542,50.7851139664603,2,2,2,1.45,0
4.57,3609.27815307577,50.8529463835097,2,2,2,1.45,0
4.58,3613.25920319434,50.9207341201059,2,2,2,1.45,0
4.59,3617.22807032998,50.9884744828116,2,2,2,1.45,0
4.6,3621.18759624265,51.0561658676565,2,2,2,1.45,0
4.61,3625.13949906742,51.1238073260588,2,2,2,1.45,0
4.62,3629.08482014591,51.1913983041301,2,2,2,1.45,0
4.63,3633.02419267519,51.2589384859528,2,2,2,1.45,0
4.64,3636.95800341104,51.3264276992545,2,2,2,1.45,0
4.65,3640.88649011597,51.3938658585698,2,2,2,1.45,0
4.66,3644.80980035741,51.4612529309485,2,2,2,1.45,0
4.67,3648.72802702983,51.5285889152408,2,2,2,1.45,0
4.68,3652.64122984226,51.595873829568,2,2,2,1.45,0
4.69,3656.54944833252,51.6631077037347,2,2,2,1.45,0
4.7,3660.45270975967,51.7302905746279,2,2,2,1.45,0
4.71,3664.35103389632,51.7974224834234,2,2,2,1.45,0
4.72,3668.24443594224,51.8645034738878,2,2,2,1.45,0
4.73,3672.13292829803,51.9315335913449,2,2,2,1.45,0
4.74,3676.01652164614,51.9985128820457,2,2,2,1.45,0
4.75,3679.89522561069,52.0654413927844,2,2,2,1.45,0
4.76,3683.76904916051,52.1323191706633,2,2,2,1.45,0
4.77,3687.63800085589,52.1991462629497,2,2,2,1.45,0
4.78,3691.50208899958,52.2659227169876,2,2,2,1.45,0
4.79,3695.36132172956,52.3326485801441,2,2,2,1.45,0
4.8,3699.21570707589,52.3993238997764,2,2,2,1.45,0
4.81,3703.06525299578,52.4659487232116,2,2,2,1.45,0
4.82,3706.90996739513,52.5325230977341,2,2,2,1.45,0
4.83,3710.74985814186,52.5990470705779,2,2,2,1.45,0
4.84,3714.58493307411,52.6655206889225,2,2,2,1.45,0
4.85,3718.41520000538,52.7319439998896,2,2,2,1.45,0
4.86,3722.24066672765,52.7983170505415,2,2,2,1.45,0
4.87,3726.06134101343,52.8646398878802,2,2,2,1.45,0
4.88,3729.87723061694,52.9309125588467,2,2,2,1.45,0
4.89,3733.68834327492,52.9971351103206,2,2,2,1.45,0
4.9,3737.49468670716,53.0633075891205,2,2,2,1.45,0
4.91,3741.29626861681,53.1294300420032,2,2,2,1.45,0
4.92,3745.0930966906,53.1955025156641,2,2,2,1.45,0
4.93,3748.885178599,53.2615250567374,2,2,2,1.45,0
4.94,3752.67252199635,53.3274977117957,2,2,2,1.45,0
4.95,3756.45513452091,53.3934205273507,2,2,2,1.45,0
4.96,3760.23302379498,53.4592935498528,2,2,2,1.45,0
4.97,3764.00619742491,53.5251168256914,2,2,2,1.45,0
4.98,3767.7746630012,53.5908904011951,2,2,2,1.45,0
4.99,3771.5384280985,53.6566143226317,2,2,2,1.45,0
5,3775.2975002757,53.7222886362082,3,3,2,1.45,1
5.01,3779.30652463988,53.7879475119018,3,3,2,1.45,1
5.02,3783.22330705393,53.8536079967618,3,3,2,1.45,1
5.03,3787.07969601604,53.9192516356653,3,3,2,1.45,1
5.04,3790.89594280206,53.9848667122929,3,3,2,1.45,1
5.05,3794.68492865458,54.0504457927251,3,3,2,1.45,1
5.06,3798.4548524223,54.1159841636171,3,3,2,1.45,1
5.07,3802.2109374406,54.181478840324,3,3,2,1.45,1
5.08,3805.95651520066,54.2469279372053,3,3,2,1.45,1
5.09,3809.69371348112,54.3123302677933,3,3,2,1.45,1
5.1,3813.42389353373,54.3776850907908,3,3,2,1.45,1
5.11,3817.14792803367,54.4429919485969,3,3,2,1.45,1
5.12,3820.86637793969,54.5082505645707,3,3,2,1.45,1
5.13,3824.57960513296,54.5734607776056,3,3,2,1.45,1
5.14,3828.28784422352,54.6386225004261,3,3,2,1.45,1
5.15,3831.99124837165,54.7037356929778,3,3,2,1.45,1
5.16,3835.68991855693,54.7688003454314,3,3,2,1.45,1
5.17,3839.38392229337,54.8338164673173,3,3,2,1.45,1
5.18,3843.07330560829,54.8987840805707,3,3,2,1.45,1
5.19,3846.75810071747,54.9637032150766,3,3,2,1.45,1
5.2,3850.43833094778,55.0285739058121,3,3,2,1.45,1
5.21,3854.11401389773,55.0933961910132,3,3,2,1.45,1
5.22,3857.7851634686,55.158170110995,3,3,2,1.45,1
5.23,3861.45179117122,55.2228957073944,3,3,2,1.45,1
5.24,3865.11390696752,55.2875730226816,3,3,2,1.45,1
5.25,3868.77151981297,55.3522020998456,3,3,2,1.45,1
5.26,3872.42463800668,55.4167829821913,3,3,2,1.45,1
5.27,3876.07326941751,55.4813157132082,3,3,2,1.45,1
5.28,3879.71742163031,55.5458003364861,3,3,2,1.45,1
5.29,3883.35710204052,55.6102368956602,3,3,2,1.45,1
5.3,3886.99231791556,55.6746254343753,3,3,2,1.45,1
5.31,3890.62307643456,55.7389659962637,3,3,2,1.45,1
5.32,3894.24938471421,55.8032586249293,3,3,2,1.45,1
5.33,3897.87124982558,55.867503363939,3,3,2,1.45,1
5.34,3901.48867880502,55.9317002568156,3,3,2,1.45,1
5.35,3905.10167866135,55.9958493470346,3,3,2,1.45,1
5.36,3908.71025638045,56.0599506780209,3,3,2,1.45,1
5.37,3912.31441892839,56.1240042931476,3,3,2,1.45,1
5.38,3915.91417325337,56.1880102357349,3,3,2,1.45,1
5.39,3919.50952628708,56.2519685490492,3,3,2,1.45,1
5.4,3923.10048494557,56.3158792763033,3,3,2,1.45,1
5.41,3926.68705612985,56.3797424606554,3,3,2,1.45,1
5.42,3930.26924672626,56.4435581452095,3,3,2,1.45,1
5.43,3933.84706360677,56.5073263730155,3,3,2,1.45,1
5.44,3937.42051362915,56.5710471870686,3,3,2,1.45,1
5.45,3940.98960363713,56.6347206303101,3,3,2,1.45,1
5.46,3944.55434046048,56.6983467456266,3,3,2,1.45,1
5.47,3948.11473091512,56.761925575851,3,3,2,1.45,1
5.48,3951.67078180316,56.8254571637619,3,3,2,1.45,1
5.49,3955.22249991295,56.888941552084,3,3,2,1.45,1
5.5,3958.76989201916,56.952378783488,3,3,2,1.45,1
5.51,3962.3129648828,57.015768900591,3,3,2,1.45,1
5.52,3965.85172525127,57.0791119459562,3,3,2,1.45,1
5.53,3969.38617985837,57.1424079620933,3,3,2,1.45,1
5.54,3972.91633542439,57.2056569914586,3,3,2,1.45,1
5.55,3976.44219865612,57.2688590764549,3,3,2,1.45,1
5.56,3979.96377624686,57.3320142594316,3,3,2,1.45,1
5.57,3983.48107487649,57.3951225826851,3,3,2,1.45,1
5.58,3986.99410121152,57.4581840884585,3,3,2,1.45,1
5.59,3990.50286190507,57.521198818942,3,3,2,1.45,1
5.6,3994.00736359695,57.5841668162729,3,3,2,1.45,1
5.61,3997.50761291367,57.6470881225356,3,3,2,1.45,1
5.62,4001.0033159712,57.7099627711657,3,3,2,1.45,1
5.63,4004.48946273688,57.7727902589664,3,3,2,1.45,1
5.64,4007.96616031819,57.8355693744982,3,3,2,1.45,1
5.65,4011.43501980663,57.8982992495498,3,3,2,1.45,1
5.66,4014.89712526641,57.9609793184089,3,3,2,1.45,1
5.67,4018.35320754053,58.0236092180527,3,3,2,1.45,1
5.68,4021.80376054753,58.0861887213711,3,3,2,1.45,1
5.69,4025.24911915619,58.1487176924557,3,3,2,1.45,1
5.7,4028.68951137332,58.2111960566414,3,3,2,1.45,1
5.71,4032.12509334567,58.273623780415,3,3,2,1.45,1
5.72,4035.55597285498,58.3360008579306,3,3,2,1.45,1
5.73,4038.98222510202,58.3983273019522,3,3,2,1.45,1
5.74,4042.40390331937,58.4606031377639,3,3,2,1.45,1
5.75,4045.82104591319,58.5228283990726,3,3,2,1.45,1
5.76,4049.23368127312,58.585003125249,3,3,2,1.45,1
5.77,4052.64183101457,58.6471273594682,3,3,2,1.45,1
5.78,4056.04551216607,58.7092011474547,3,3,2,1.45,1
5.79,4059.44473864616,58.7712245366364,3,3,2,1.45,1
5.8,4062.83952226139,58.8331975755718,3,3,2,1.45,1
5.81,4066.22987338138,58.8951203135637,3,3,2,1.45,1
5.82,4069.61580139571,58.9569928003971,3,3,2,1.45,1
5.83,4072.99731502344,59.018815086162,3,3,2,1.45,1
5.84,4076.37442252303,59.0805872211335,3,3,2,1.45,1
5.85,4079.74713183473,59.14230925569,3,3,2,1.45,1
5.86,4083.11545067732,59.203981240258,3,3,2,1.45,1
5.87,4086.4793866139,59.2656032252747,3,3,2,1.45,1
5.88,4089.83894709661,59.3271752611626,3,3,2,1.45,1
5.89,4093.19413949708,59.388697398312,3,3,2,1.45,1
5.9,4096.54497112723,59.4501696870692,3,3,2,1.45,1
5.91,4099.89144925346,59.511592177729,3,3,2,1.45,1
5.92,4103.23358110629,59.5729649205287,3,3,2,1.45,1
5.93,4106.57137388702,59.6342879656448,3,3,2,1.45,1
5.94,4109.90483477226,59.6955613631906,3,3,2,1.45,1
5.95,4113.23397091707,59.7567851632144,3,3,2,1.45,1
5.96,4116.55878945706,59.8179594156985,3,3,2,1.45,1
5.97,4119.87929750993,59.8790841705583,3,3,2,1.45,1
5.98,4123.19550217645,59.9401594776425,3,3,2,1.45,1
5.99,4126.5074105412,60.0011853867319,3,3,2,1.45,1
6,4129.81502967309,60.0621619475401,3,3,3,1,0
6.01,3923.72176712937,60.2301320373678,3,3,3,1,0
6.02,3760.93360419017,60.3702904773102,3,3,3,1,0
6.03,3631.79333317196,60.4894938497874,3,3,3,1,0
6.04,3527.80818044658,60.5932705045249,3,3,3,1,0
6.05,3442.62619673732,60.6853574507059,3,3,3,1,0
6.06,3372.79296704967,60.7681060657033,3,3,3,1,0
6.07,3317.01430335082,60.8424989685186,3,3,3,1,0
6.08,3272.60499238239,60.9104467605116,3,3,3,1,0
6.09,3238.00865780282,60.9731246731658,3,3,3,1,0
6.1,3211.03880038824,61.0319789552418,3,3,3,1,0
6.11,3190.65250864423,61.0878983548231,3,3,3,1,0
6.12,3175.87170540513,61.1415357380971,3,3,3,1,0
6.13,3165.0811043793,61.1935332249591,3,3,3,1,0
6.14,3157.2189148812,61.244318735664,3,3,3,1,0
6.15,3151.55474314399,61.2941915795301,3,3,3,1,0
6.16,3147.78950915286,61.3432628055673,3,3,3,1,0
6.17,3145.66280665589,61.3916284015464,3,3,3,1,0
6.18,3144.67704220486,61.439497364046,3,3,3,1,0
6.19,3144.48847235792,61.4870140434063,3,3,3,1,0
6.2,3144.85947068035,61.5342781552918,3,3,3,1,0
6.21,3145.62448776241,61.5813591330429,3,3,3,1,0
6.22,3146.66754542693,61.6283056009034,3,3,3,1,0
6.23,3147.90706593827,61.6751517515921,3,3,3,1,0
6.24,3149.28549950424,61.7219217025259,3,3,3,1,0
6.25,3150.76215859629,61.7686325030578,3,3,3,1,0
6.26,3152.30823010935,61.815296226589,3,3,3,1,0
6.27,3153.90328425192,61.8619214342792,3,3,3,1,0
6.28,3155.53282113232,61.9085142033566,3,3,3,1,0
6.29,3157.18654144308,61.9550788517532,3,3,3,1,0
6.3,3158.85712481858,62.0016184499088,3,3,3,1,0
6.31,3160.5393653764,62.0481351828752,3,3,3,1,0
6.32,3162.22955921716,62.0946306068457,3,3,3,1,0
6.33,3163.92507000469,62.1411058310787,3,3,3,1,0
6.34,3165.62402059852,62.1875616470211,3,3,3,1,0
6.35,3167.3250740146,62.2339986200186,3,3,3,1,0
6.36,3169.02727774774,62.2804171544908,3,3,3,1,0
6.37,3170.72995307111,62.3268175402729,3,3,3,1,0
6.38,3172.43261628273,62.3731999855812,3,3,3,1,0
6.39,3174.13492265606,62.4195646404731,3,3,3,1,0
6.4,3175.83662653353,62.4659116135488,3,3,3,1,0
6.41,3177.53755290326,62.5122409838467,3,3,3,1,0
6.42,3179.25056461573,62.5585488942034,3,3,3,1,0
6.43,3180.9886167544,62.6048321077038,3,3,3,1,0
6.44,3182.74348745196,62.6510939704481,3,3,3,1,0
6.45,3184.50936977674,62.6973368214742,3,3,3,1,0
6.46,3186.28234364658,62.7435622402924,3,3,3,1,0
6.47,3188.05976137337,62.789771294242,3,3,3,1,0
6.48,3189.83983385721,62.8359647050681,3,3,3,1,0
6.49,3191.62135168642,62.8821429611884,3,3,3,1,0
6.5,3193.40349703633,62.9283063934091,3,3,3,1,0
6.51,3195.18571673177,62.9744552260189,3,3,3,1,0
6.52,3196.96763653966,63.020589611287,3,3,3,1,0
6.53,3198.74900327147,63.0667096527665,3,3,3,1,0
6.54,3200.52973900299,63.112815423036,3,3,3,1,0
6.55,3202.31111444584,63.1589070783422,3,3,3,1,0
6.56,3204.09301286683,63.2049848961389,3,3,3,1,0
6.57,3205.8749347592,63.2510490789009,3,3,3,1,0
6.58,3207.65654092004,63.2970997643757,3,3,3,1,0
6.59,3209.43760099488,63.3431370463611,3,3,3,1,0
6.6,3211.21795856939,63.3891609888014,3,3,3,1,0
6.61,3212.9975074768,63.4351716353537,3,3,3,1,0
6.62,3214.77617571074,63.4811690158839,3,3,3,1,0
6.63,3216.55391449775,63.527153150879,3,3,3,1,0
6.64,3218.33069087144,63.573124054445,3,3,3,1,0
6.65,3220.10648262437,63.6190817363457,3,3,3,1,0
6.66,3221.88127487477,63.6650262033884,3,3,3,1,0
6.67,3223.65505773076,63.7109574603673,3,3,3,1,0
6.68,3225.42782470052,63.7568755107051,3,3,3,1,0
6.69,3227.1995716098,63.8027803568904,3,3,3,1,0
6.7,3228.97029586456,63.8486720007751,3,3,3,1,0
6.71,3230.73999594855,63.8945504437772,3,3,3,1,0
6.72,3232.50867108078,63.9404156870194,3,3,3,1,0
6.73,3234.27632098195,63.9862677314231,3,3,3,1,0
6.74,3236.04294571512,64.0321065777729,3,3,3,1,0
6.75,3237.80854557693,64.0779322267604,3,3,3,1,0
6.76,3239.57312102339,64.1237446790141,3,3,3,1,0
6.77,3241.33667261912,64.1695439351203,3,3,3,1,0
6.78,3243.09920100277,64.2153299956364,3,3,3,1,0
6.79,3244.86070686329,64.2611028611012,3,3,3,1,0
6.8,3246.62119092372,64.3068625320408,3,3,3,1,0
6.81,3248.38065393018,64.3526090089734,3,3,3,1,0
6.82,3250.13909664424,64.3983422924125,3,3,3,1,0
6.83,3251.89651983774,64.4440623828685,3,3,3,1,0
6.84,3253.65292428926,64.4897692808507,3,3,3,1,0
6.85,3255.40831078166,64.5354629868679,3,3,3,1,0
6.86,3257.16268010043,64.5811435014292,3,3,3,1,0
6.87,3258.91603303255,64.6268108250445,3,3,3,1,0
6.88,3260.6683703657,64.6724649582248,3,3,3,1,0
6.89,3262.41969288772,64.7181059014823,3,3,3,1,0
6.9,3264.17000138625,64.7637336553307,3,3,3,1,0
6.91,3265.91929664847,64.8093482202854,3,3,3,1,0
6.92,3267.66757946096,64.8549495968631,3,3,3,1,0
6.93,3269.41485060952,64.9005377855824,3,3,3,1,0
6.94,3271.16111087916,64.9461127869637,3,3,3,1,0
6.95,3272.90636105398,64.9916746015288,3,3,3,1,0
6.96,3274.6506019172,65.0372232298015,3,3,3,1,0
6.97,3276.39383425106,65.0827586723074,3,3,3,1,0
6.98,3278.13605883687,65.1282809295736,3,3,3,1,0
6.99,3279.87727645497,65.1737900021292,3,3,3,1,0
7,3281.61748788473,65.2192858905051,3,3,3,1,0
7.01,3283.35669390451,65.2647685952338,3,3,3,1,0
7.02,3285.09489529173,65.3102381168496,3,3,3,1,0
7.03,3286.8320928228,65.3556944558888,3,3,3,1,0
7.04,3288.56828727317,65.4011376128893,3,3,3,1,0
7.05,3290.30347941729,65.4465675883909,3,3,3,1,0
7.06,3292.03767002865,65.491984382935,3,3,3,1,0
7.07,3293.77814810304,65.5373849322574,3,3,3,1,0
7.08,3295.53527472882,65.5827648145028,3,3,3,1,0
7.09,3297.30336979154,65.6281263261362,3,3,3,1,0
7.1,3299.07839177754,65.6734711056441,3,3,3,1,0
7.11,3300.85766623326,65.7188002376127,3,3,3,1,0
7.12,3302.63942250544,65.7641144404382,3,3,3,1,0
7.13,3304.4224878195,65.8094141902817,3,3,3,1,0
7.14,3306.20608511798,65.8546998029796,3,3,3,1,0
7.15,3307.9896993859,65.8999714882047,3,3,3,1,0
7.16,3309.77298921349,65.9452293852973,3,3,3,1,0
7.17,3311.55572825783,65.9904735869819,3,3,3,1,0
7.18,3313.33776647687,66.0357041550735,3,3,3,1,0
7.19,3315.11900444554,66.0809211308825,3,3,3,1,0
7.2,3316.89937633176,66.1261245421124,3,3,3,1,0
7.21,3318.67883860744,66.1713144074328,3,3,3,1,0
7.22,3320.45736255941,66.2164907395133,3,3,3,1,0
7.23,3322.23492931893,66.2616535470374,3,3,3,1,0
7.24,3324.01152656154,66.3068028360392,3,3,3,1,0
7.25,3325.78714631493,66.3519386107914,3,3,3,1,0
7.26,3327.56178350219,66.3970608743957,3,3,3,1,0
7.27,3329.33543497341,66.4421696291747,3,3,3,1,0
7.28,3331.1080988616,66.487264876933,3,3,3,1,0
7.29,3332.87977415414,66.5323466191307,3,3,3,1,0
7.3,3334.65046040758,66.5774148569993,3,3,3,1,0
7.31,3336.42015755764,66.6224695916181,3,3,3,1,0
7.32,3338.18886579271,66.6675108239656,3,3,3,1,0
7.33,3339.95658546953,66.7125385549542,3,3,3,1,0
7.34,3341.72331705695,66.757552785452,3,3,3,1,0
7.35,3343.48906109843,66.802553516299,3,3,3,1,0
7.36,3345.25381818702,66.8475407483164,3,3,3,1,0
7.37,3347.01758894869,66.8925144823139,3,3,3,1,0
7.38,3348.78037403113,66.9374747190941,3,3,3,1,0
7.39,3350.54217409632,66.9824214594552,3,3,3,1,0
7.4,3352.30298981555,67.0273547041935,3,3,3,1,0
7.41,3354.06282186609,67.0722744541045,3,3,3,1,0
7.42,3355.82167092897,67.1171807099838,3,3,3,1,0
7.43,3357.57953768748,67.1620734726278,3,3,3,1,0
7.44,3359.3364228262,67.2069527428338,3,3,3,1,0
7.45,3361.09232703027,67.2518185214008,3,3,3,1,0
7.46,3362.84725098504,67.2966708091292,3,3,3,1,0
7.47,3364.60119537566,67.3415096068212,3,3,3,1,0
7.48,3366.35416088699,67.3863349152807,3,3,3,1,0
7.49,3368.10614820338,67.4311467353137,3,3,3,1,0
7.5,3369.85715800862,67.4759450677277,3,3,3,1,0
7.51,3371.60719098589,67.5207299133324,3,3,3,1,0
7.52,3373.35624781769,67.5655012729394,3,3,3,1,0
7.53,3375.10432918585,67.610259147362,3,3,3,1,0
7.54,3376.85143577146,67.6550035374157,3,3,3,1,0
7.55,3378.59756825491,67.6997344439179,3,3,3,1,0
7.56,3380.34272731588,67.744451867688,3,3,3,1,0
7.57,3382.08691363329,67.789155809547,3,3,3,1,0
7.58,3383.83012788535,67.8338462703184,3,3,3,1,0
7.59,3385.57237074952,67.8785232508273,3,3,3,1,0
7.6,3387.31364290254,67.9231867519009,3,3,3,1,0
7.61,3389.0539450204,67.9678367743683,3,3,3,1,0
7.62,3390.79327777837,68.0124733190604,3,3,3,1,0
7.63,3392.53164185098,68.0570963868105,3,3,3,1,0
7.64,3394.26903791204,68.1017059784535,3,3,3,1,0
7.65,3396.00546663461,68.1463020948263,3,3,3,1,0
7.66,3397.74092869103,68.1908847367678,3,3,3,1,0
7.67,3399.47542475291,68.2354539051191,3,3,3,1,0
7.68,3401.20895549114,68.2800096007228,3,3,3,1,0
7.69,3402.94152157588,68.3245518244239,3,3,3,1,0
7.7,3404.67312367654,68.369080577069,3,3,3,1,0
7.71,3406.40376246185,68.413595859507,3,3,3,1,0
7.72,3408.13343859979,68.4580976725886,3,3,3,1,0
7.73,3409.86215275761,68.5025860171664,3,3,3,1,0
7.74,3411.58990560187,68.5470608940949,3,3,3,1,0
7.75,3413.31669779838,68.591522304231,3,3,3,1,0
7.76,3415.04253001225,68.635970248433,3,3,3,1,0
7.77,3416.76740290788,68.6804047275615,3,3,3,1,0
7.78,3418.49131714893,68.724825742479,3,3,3,1,0
7.79,3420.21427339837,68.76923329405,3,3,3,1,0
7.8,3421.93627231843,68.8136273831409,3,3,3,1,0
7.81,3423.65731457067,68.85800801062,3,3,3,1,0
7.82,3425.3774008159,68.9023751773577,3,3,3,1,0
7.83,3427.09653171423,68.9467288842263,3,3,3,1,0
7.84,3428.81470792507,68.9910691321001,3,3,3,1,0
7.85,3430.53193010713,69.0353959218553,3,3,3,1,0
7.86,3432.2481989184,69.0797092543701,3,3,3,1,0
7.87,3433.96351501616,69.1240091305247,3,3,3,1,0
7.88,3435.677879057,69.1682955512013,3,3,3,1,0
7.89,3437.39129169681,69.2125685172838,3,3,3,1,0
7.9,3439.10375359077,69.2568280296585,3,3,3,1,0
7.91,3440.81526539336,69.3010740892133,3,3,3,1,0
7.92,3442.52582775837,69.3453066968382,3,3,3,1,0
7.93,3444.23544133888,69.3895258534252,3,3,3,1,0
7.94,3445.94410678728,69.4337315598682,3,3,3,1,0
7.95,3447.65182475528,69.4779238170632,3,3,3,1,0
7.96,3449.35859589386,69.5221026259078,3,3,3,1,0
7.97,3451.06442085335,69.5662679873022,3,3,3,1,0
7.98,3452.76930028335,69.6104199021478,3,3,3,1,0
7.99,3454.4732348328,69.6545583713486,3,3,3,1,0
8,3456.17622514993,69.6986833958103,3,3,3,1,0
8.01,3457.87827188228,69.7427949764405,3,3,3,1,0
8.02,3459.57937567674,69.786893114149,3,3,3,1,0
8.03,3461.27953717946,69.8309778098472,3,3,3,1,0
8.04,3462.97875703594,69.8750490644489,3,3,3,1,0
8.05,3464.677035891,69.9191068788695,3,3,3,1,0
8.06,3466.37437438875,69.9631512540266,3,3,3,1,0
8.07,3468.07077317264,70.0071821908397,3,3,3,1,0
8.08,3469.76623288544,70.0511996902302,3,3,3,1,0
8.09,3471.46075416923,70.0952037531216,3,3,3,1,0
8.1,3473.15433766541,70.1391943804391,3,3,3,1,0
8.11,3474.84698401473,70.1831715731102,3,3,3,1,0
8.12,3476.53869385723,70.2271353320642,3,3,3,1,0
8.13,3478.2294678323,70.2710856582324,3,3,3,1,0
8.14,3479.91930657865,70.3150225525479,3,3,3,1,0
8.15,3481.60821073431,70.3589460159461,3,3,3,1,0
8.16,3483.29618093664,70.4028560493641,3,3,3,1,0
8.17,3484.98321782234,70.4467526537409,3,3,3,1,0
8.18,3486.66932202744,70.4906358300179,3,3,3,1,0
8.19,3488.35449418729,70.5345055791379,3,3,3,1,0
8.2,3490.03873493659,70.5783619020461,3,3,3,1,0
8.21,3491.72204490936,70.6222047996895,3,3,3,1,0
8.22,3493.40442473896,70.666034273017,3,3,3,1,0
8.23,3495.08587505809,70.7098503229796,3,3,3,1,0
8.24,3496.76639649879,70.7536529505302,3,3,3,1,0
8.25,3498.44598969244,70.7974421566235,3,3,3,1,0
8.26,3500.12465526974,70.8412179422166,3,3,3,1,0
8.27,3501.80239386075,70.8849803082681,3,3,3,1,0
8.28,3503.47920609488,70.9287292557389,3,3,3,1,0
8.29,3505.15509260086,70.9724647855917,3,3,3,1,0
8.3,3506.83005400678,71.0161868987911,3,3,3,1,0
8.31,3508.50409094007,71.0598955963038,3,3,3,1,0
8.32,3510.17720402751,71.1035908790984,3,3,3,1,0
8.33,3511.84939389523,71.1472727481456,3,3,3,1,0
8.34,3513.52066116869,71.1909412044179,3,3,3,1,0
8.35,3515.19100647272,71.2345962488897,3,3,3,1,0
8.36,3516.8604304315,71.2782378825376,3,3,3,1,0
8.37,3518.52893366856,71.3218661063401,3,3,3,1,0
8.38,3520.19651680677,71.3654809212774,3,3,3,1,0
8.39,3521.86318046836,71.4090823283321,3,3,3,1,0
8.4,3523.52892527493,71.4526703284885,3,3,3,1,0
8.41,3525.19375184742,71.4962449227327,3,3,3,1,0
8.42,3526.85766080613,71.5398061120532,3,3,3,1,0
8.43,3528.52065277072,71.5833538974401,3,3,3,1,0
8.44,3530.18272836021,71.6268882798857,3,3,3,1,0
8.45,3531.84388819299,71.670409260384,3,3,3,1,0
8.46,3533.50413288679,71.7139168399313,3,3,3,1,0
8.47,3535.16346305871,71.7574110195255,3,3,3,1,0
8.48,3536.82187932523,71.8008918001668,3,3,3,1,0
8.49,3538.47938230217,71.8443591828571,3,3,3,1,0
8.5,3540.13597260473,71.8878131686004,3,3,3,1,0
8.51,3541.79165084748,71.9312537584027,3,3,3,1,0
8.52,3543.44641764435,71.9746809532718,3,3,3,1,0
8.53,3545.10027360864,72.0180947542176,3,3,3,1,0
8.54,3546.75321935301,72.0614951622519,3,3,3,1,0
8.55,3548.40525548951,72.1048821783885,3,3,3,1,0
8.56,3550.05638262955,72.1482558036432,3,3,3,1,0
8.57,3551.70660138392,72.1916160390336,3,3,3,1,0
8.58,3553.35591236277,72.2349628855793,3,3,3,1,0
8.59,3555.00431617564,72.2782963443022,3,3,3,1,0
8.6,3556.65181343144,72.3216164162256,3,3,3,1,0
8.61,3558.29893862255,72.3649228759428,3,3,3,1,0
8.62,3559.97914408999,72.4082014437876,3,3,3,1,0
8.63,3561.70270658229,72.451447439626,3,3,3,1,0
8.64,3563.45186809091,72.4946681506912,3,3,3,1,0
8.65,3565.21600563135,72.5378679368814,3,3,3,1,0
8.66,3566.9887583165,72.5810494095155,3,3,3,1,0
8.67,3568.76631438428,72.6242141341308,3,3,3,1,0
8.68,3570.54638814194,72.6673630502084,3,3,3,1,0
8.69,3572.32760821644,72.710496722147,3,3,3,1,0
8.7,3574.10915140757,72.7536154894729,3,3,3,1,0
8.71,3575.89052337093,72.7967195568118,3,3,3,1,0
8.72,3577.67142716142,72.8398090478168,3,3,3,1,0
8.73,3579.45168439101,72.8828840375102,3,3,3,1,0
8.74,3581.23118791513,72.9259445716929,3,3,3,1,0
8.75,3583.00987342376,72.9689906785979,3,3,3,1,0
8.76,3584.78770237433,73.0120223758906,3,3,3,1,0
8.77,3586.56465173296,73.0550396748776,3,3,3,1,0
8.78,3588.34070780485,73.0980425830369,3,3,3,1,0
8.79,3590.1158625219,73.1410311055408,3,3,3,1,0
8.8,3591.89011120774,73.1840052461726,3,3,3,1,0
8.81,3593.66345123151,73.2269650078787,3,3,3,1,0
8.82,3595.43588119661,73.2699103931015,3,3,3,1,0
8.83,3597.20740045142,73.31284140398,3,3,3,1,0
8.84,3598.97800879428,73.3557580424705,3,3,3,1,0
8.85,3600.74620645741,73.3986602556463,3,3,3,1,0
8.86,3602.50313721032,73.4415468440526,3,3,3,1,0
8.87,3604.25086424154,73.4844158160696,3,3,3,1,0
8.88,3605.99257018949,73.5272658993439,3,3,3,1,0
8.89,3607.73016749075,73.5700963329413,3,3,3,1,0
8.9,3609.46480605471,73.6129066629307,3,3,3,1,0
